playerID,awardID,yearID,lgID,tie,notes
sierrru01,Silver Slugger,1989,AL,,OF
sierrru01,TSN All-Star,1989,AL,,OF
sierrru01,TSN Player of the Year,1989,AL,,
smithlo01,TSN Comeback Player of the Year,1989,NL,,
smithoz01,Gold Glove,1989,NL,,SS
smithoz01,Lou Gehrig Memorial Award,1989,ML,,
stewada01,Babe Ruth Award,1989,AL,,P
stewada01,World Series MVP,1989,ML,,
sutclri01,Player of the Week,1989,NL,,Week of 1989-04-08
tettlmi01,Silver Slugger,1989,AL,,C
tettlmi01,TSN All-Star,1989,AL,,C
vanslan01,Gold Glove,1989,NL,,OF
violafr01,Player of the Week,1989,AL,,Week of 1989-06-30
waltoje01,Rookie of the Year,1989,NL,,
waltoje01,TSN Rookie Player of the Year,1989,NL,,
welchbo01,Player of the Week,1989,AL,,Week of 1989-08-25
whitede03,Gold Glove,1989,AL,,OF
worthcr01,TSN Rookie Player of the Year,1989,AL,,
yountro01,Most Valuable Player,1989,AL,,
yountro01,Player of the Month,1989,AL,,July
yountro01,Silver Slugger,1989,AL,,OF
yountro01,TSN All-Star,1989,AL,,OF
alomasa02,Gold Glove,1990,AL,,C
alomasa02,Rookie of the Year,1990,AL,,
alomasa02,TSN Rookie Player of the Year,1990,AL,,
appieke01,TSN Rookie Pitcher of the Year,1990,AL,,
armstja01,Pitcher of the Month,1990,NL,,May
bellge02,Player of the Week,1990,AL,,Week of 1990-06-23
bellge02,Player of the Week,1990,AL,,Week of 1990-06-09
biggicr01,Player of the Week,1990,NL,,Week of 1990-04-14
boddimi01,Gold Glove,1990,AL,,P
bondsba01,Gold Glove,1990,NL,,OF
bondsba01,Most Valuable Player,1990,NL,,
bondsba01,Player of the Month,1990,NL,,July
bondsba01,Player of the Week,1990,NL,,Week of 1990-04-28
bondsba01,Silver Slugger,1990,NL,,OF
bondsba01,TSN All-Star,1990,NL,,OF
bondsba01,TSN Major League Player of the Year,1990,ML,,
bondsba01,TSN Player of the Year,1990,NL,,
bonilbo01,Player of the Month,1990,NL,,April
bonilbo01,Silver Slugger,1990,NL,,OF
bonilbo01,TSN All-Star,1990,NL,,OF
breamsi01,Hutch Award,1990,ML,,
brettge01,Player of the Month,1990,AL,,July
brettge01,Player of the Week,1990,AL,,Week of 1990-07-21
brunato01,Player of the Week,1990,AL,,Week of 1990-09-29
burksel01,Gold Glove,1990,AL,,OF
burksel01,Player of the Week,1990,AL,Y,Week of 1990-09-01
burksel01,Silver Slugger,1990,AL,,OF
burksel01,TSN All-Star,1990,AL,,OF
cansejo01,Player of the Month,1990,AL,,May
cansejo01,Player of the Week,1990,AL,,Week of 1990-05-26
cansejo01,Silver Slugger,1990,AL,,OF
cansejo01,TSN All-Star,1990,AL,,OF
clemero02,Pitcher of the Month,1990,AL,,August
coleal01,Player of the Week,1990,AL,Y,Week of 1990-08-04
danieka01,Player of the Month,1990,NL,,September
darwida01,Pitcher of the Month,1990,NL,Y,July
daviser01,Player of the Week,1990,NL,,Week of 1990-06-23
davisgl01,Lou Gehrig Memorial Award,1990,ML,,
dawsoan01,Player of the Month,1990,NL,,May
dawsoan01,Player of the Week,1990,NL,,Week of 1990-05-19
devermi01,Player of the Week,1990,AL,,Week of 1990-07-28
dibblro01,NLCS MVP,1990,NL,,
doranbi02,Player of the Week,1990,NL,,Week of 1990-09-15
downibr01,Player of the Week,1990,AL,,Week of 1990-08-11
drabedo01,Cy Young Award,1990,NL,,
drabedo01,Pitcher of the Month,1990,NL,Y,July
drabedo01,Pitcher of the Month,1990,NL,,August
drabedo01,Player of the Week,1990,NL,,Week of 1990-09-08
drabedo01,TSN All-Star,1990,NL,,RHP
drabedo01,TSN Pitcher of the Year,1990,NL,,
dykstle01,Player of the Week,1990,NL,,Week of 1990-06-02
evansdw01,Player of the Week,1990,AL,,Week of 1990-04-14
fieldce01,Player of the Month,1990,AL,,August
fieldce01,Player of the Week,1990,AL,,Week of 1990-08-18
fieldce01,Player of the Week,1990,AL,,Week of 1990-05-12
fieldce01,Silver Slugger,1990,AL,,1B
fieldce01,TSN All-Star,1990,AL,,1B
fieldce01,TSN Player of the Year,1990,AL,,
finlech01,Pitcher of the Month,1990,AL,Y,July
finlech01,TSN All-Star,1990,AL,,LHP
fiskca01,TSN All-Star,1990,AL,,C
francjo01,Reliever of the Year Award,1990,NL,,
francjo01,TSN Fireman of the Year,1990,NL,,
francju01,All-Star Game MVP,1990,ML,,
francju01,Silver Slugger,1990,AL,,2B
francju01,TSN All-Star,1990,AL,,2B
galaran01,Gold Glove,1990,NL,,1B
gantro01,Player of the Week,1990,NL,,Week of 1990-08-25
garresc01,Player of the Week,1990,NL,,Week of 1990-07-28
goodedw01,Pitcher of the Month,1990,NL,,September
griffke01,Player of the Week,1990,AL,,Week of 1990-09-08
griffke02,Gold Glove,1990,AL,,OF
griffke02,Player of the Month,1990,AL,,April
griffke02,Player of the Week,1990,AL,Y,Week of 1990-04-21
grubeke01,Gold Glove,1990,AL,,3B
grubeke01,Player of the Month,1990,AL,,September
grubeke01,Player of the Week,1990,AL,,Week of 1990-09-15
grubeke01,Player of the Week,1990,AL,,Week of 1990-04-28
grubeke01,Silver Slugger,1990,AL,,3B
grubeke01,TSN All-Star,1990,AL,,3B
guilloz01,Gold Glove,1990,AL,,SS
gwynnto01,Gold Glove,1990,NL,,OF
harkemi01,TSN Rookie Pitcher of the Year,1990,NL,,
hatchbi01,Babe Ruth Award,1990,NL,,OF
henderi01,Most Valuable Player,1990,AL,,
henderi01,Player of the Week,1990,AL,,Week of 1990-07-07
henderi01,Player of the Week,1990,AL,,Week of 1990-05-05
henderi01,Silver Slugger,1990,AL,,OF
henderi01,TSN All-Star,1990,AL,,OF
holmabr01,Player of the Week,1990,AL,Y,Week of 1990-04-21
hrbekke01,Player of the Week,1990,AL,,Week of 1990-07-14
jacobbr01,Player of the Month,1990,AL,,June
johnsra05,Pitcher of the Month,1990,AL,,June
johnsra05,Player of the Week,1990,AL,,Week of 1990-06-02
justida01,Player of the Month,1990,NL,,August
justida01,Player of the Week,1990,NL,,Week of 1990-08-11
justida01,Rookie of the Year,1990,NL,,
justida01,TSN Rookie Player of the Year,1990,NL,,
kellyro01,Player of the Week,1990,AL,Y,Week of 1990-08-25
larkiba01,Player of the Week,1990,NL,,Week of 1990-04-21
larkiba01,Silver Slugger,1990,NL,,SS
larkiba01,TSN All-Star,1990,NL,,SS
leibrch01,Player of the Week,1990,NL,,Week of 1990-09-01
maddugr01,Gold Glove,1990,NL,,P
maddugr01,Player of the Week,1990,NL,,Week of 1990-08-04
marshmi01,Player of the Week,1990,NL,,Week of 1990-06-16
martira02,Pitcher of the Month,1990,NL,,June
mcgeewi01,Player of the Week,1990,NL,,Week of 1990-07-21
mcgwima01,Gold Glove,1990,AL,,1B
morriha02,Player of the Week,1990,NL,,Week of 1990-07-06
mulhote01,Player of the Week,1990,NL,,Week of 1990-08-18
murraed02,Silver Slugger,1990,NL,,1B
murraed02,TSN All-Star,1990,NL,,1B
myersra01,NLCS MVP,1990,NL,,
myersra01,Player of the Week,1990,NL,,Week of 1990-07-14
parkeda01,Outstanding DH Award,1990,AL,,
parkeda01,Player of the Week,1990,AL,Y,Week of 1990-08-25
parkeda01,Silver Slugger,1990,AL,,DH
parkeda01,TSN All-Star,1990,AL,,DH
parrila02,Silver Slugger,1990,AL,,C
pettiga01,Gold Glove,1990,AL,,OF
reynoha01,Gold Glove,1990,AL,,2B
rijojo01,Player of the Week,1990,NL,,Week of 1990-09-22
rijojo01,World Series MVP,1990,ML,,
robindo01,Silver Slugger,1990,NL,,P
ryanno01,Player of the Week,1990,AL,,Week of 1990-06-16
ryanno01,Player of the Week,1990,AL,Y,Week of 1990-08-04
sandbry01,Gold Glove,1990,NL,,2B
sandbry01,Player of the Month,1990,NL,,June
sandbry01,Player of the Week,1990,NL,,Week of 1990-05-05
sandbry01,Silver Slugger,1990,NL,,2B
sandbry01,TSN All-Star,1990,NL,,2B
santibe01,Gold Glove,1990,NL,,C
santibe01,Silver Slugger,1990,NL,,C
sciosmi01,TSN All-Star,1990,NL,,C
smithoz01,Gold Glove,1990,NL,,SS
stewada01,ALCS MVP,1990,AL,,
stewada01,Pitcher of the Month,1990,AL,,September
stewada01,Pitcher of the Month,1990,AL,,April
stewada01,Player of the Week,1990,AL,,Week of 1990-06-30
stewada01,Roberto Clemente Award,1990,ML,,
stiebda01,Player of the Week,1990,AL,Y,Week of 1990-09-01
strawda01,Player of the Week,1990,NL,,Week of 1990-06-09
strawda01,Silver Slugger,1990,NL,,OF
strawda01,TSN All-Star,1990,NL,,OF
stubbfr01,Player of the Week,1990,NL,,Week of 1990-09-29
tettlmi01,Player of the Week,1990,AL,,Week of 1990-05-19
thigpbo01,Pitcher of the Month,1990,AL,,May
thigpbo01,Reliever of the Year Award,1990,AL,,
thigpbo01,TSN Fireman of the Year,1990,AL,,
thomafr04,Player of the Week,1990,AL,,Week of 1990-09-22
trammal01,Silver Slugger,1990,AL,,SS
trammal01,TSN All-Star,1990,AL,,SS
treadje01,Player of the Week,1990,NL,,Week of 1990-05-26
tudorjo01,Pitcher of the Month,1990,NL,,April
tudorjo01,TSN Comeback Player of the Year,1990,NL,,
valenfe01,Player of the Week,1990,NL,,Week of 1990-06-30
vanslan01,Gold Glove,1990,NL,,OF
violafr01,TSN All-Star,1990,NL,,LHP
wallati01,Gold Glove,1990,NL,,3B
wallati01,Player of the Week,1990,NL,,Week of 1990-05-12
welchbo01,Cy Young Award,1990,AL,,
welchbo01,TSN All-Star,1990,AL,,RHP
welchbo01,TSN Pitcher of the Year,1990,AL,,
willima04,Silver Slugger,1990,NL,,3B
willima04,TSN All-Star,1990,NL,,3B
winfida01,TSN Comeback Player of the Year,1990,AL,,
wittbo01,Pitcher of the Month,1990,AL,Y,July
abbotji01,TSN All-Star,1991,AL,,LHP
alomaro01,Gold Glove,1991,AL,,2B
alvarwi01,Player of the Week,1991,AL,,Week of 1991-08-10
averyst01,NLCS MVP,1991,NL,,
averyst01,Player of the Week,1991,NL,Y,Week of 1991-09-14
bagweje01,Rookie of the Year,1991,NL,,
bagweje01,TSN Rookie Player of the Year,1991,NL,,
baineha01,Player of the Week,1991,AL,,Week of 1991-06-08
bicheda01,Player of the Week,1991,AL,Y,Week of 1991-10-05
boggswa01,Silver Slugger,1991,AL,,3B
boggswa01,TSN All-Star,1991,AL,,3B
bondsba01,Gold Glove,1991,NL,,OF
bondsba01,Player of the Month,1991,NL,,July
bondsba01,Player of the Week,1991,NL,Y,Week of 1991-07-13
bondsba01,Silver Slugger,1991,NL,,OF
bondsba01,TSN All-Star,1991,NL,,OF
bondsba01,TSN Player of the Year,1991,NL,,
bonilbo01,Player of the Week,1991,NL,,Week of 1991-08-17
bonilbo01,Silver Slugger,1991,NL,,OF
bonilbo01,TSN All-Star,1991,NL,,OF
caminke01,Player of the Week,1991,NL,,Week of 1991-08-31
cansejo01,Player of the Week,1991,AL,,Week of 1991-09-14
cansejo01,Silver Slugger,1991,AL,,OF
cansejo01,TSN All-Star,1991,AL,,OF
cartejo01,Player of the Month,1991,AL,,June
cartejo01,Player of the Week,1991,AL,,Week of 1991-06-22
cartejo01,Silver Slugger,1991,AL,,OF
cartejo01,TSN All-Star,1991,AL,,OF
cedenan01,Player of the Week,1991,NL,,Week of 1991-09-07
chambwe01,Player of the Week,1991,NL,,Week of 1991-08-03
clarkwi02,Gold Glove,1991,NL,,1B
clarkwi02,Player of the Month,1991,NL,,August
clarkwi02,Player of the Week,1991,NL,Y,Week of 1991-07-13
clarkwi02,Silver Slugger,1991,NL,,1B
clarkwi02,TSN All-Star,1991,NL,,1B
clemero02,Cy Young Award,1991,AL,,
clemero02,Pitcher of the Month,1991,AL,,September
clemero02,Pitcher of the Month,1991,AL,,April
clemero02,Player of the Week,1991,AL,Y,Week of 1991-08-31
clemero02,TSN All-Star,1991,AL,,RHP
clemero02,TSN Pitcher of the Year,1991,AL,,
coneda01,Player of the Week,1991,NL,Y,Week of 1991-10-05
davisch01,Outstanding DH Award,1991,AL,,
dawsoan01,Player of the Week,1991,NL,,Week of 1991-04-20
dibblro01,Pitcher of the Month,1991,NL,,June
duncama01,Player of the Week,1991,NL,Y,Week of 1991-09-14
eckerde01,TSN Fireman of the Year,1991,AL,Y,
ericksc01,Pitcher of the Month,1991,AL,,May
feldemi01,Player of the Week,1991,NL,,Week of 1991-06-01
fieldce01,Silver Slugger,1991,AL,,1B
fieldce01,TSN All-Star,1991,AL,,1B
francju01,Silver Slugger,1991,AL,,2B
francju01,TSN All-Star,1991,AL,,2B
gantro01,Silver Slugger,1991,NL,,OF
gantro01,TSN All-Star,1991,NL,,OF
glavito02,Cy Young Award,1991,NL,,
glavito02,Pitcher of the Month,1991,NL,,May
glavito02,Silver Slugger,1991,NL,,P
glavito02,TSN All-Star,1991,NL,,LHP
glavito02,TSN Pitcher of the Year,1991,NL,,
goodedw01,Player of the Week,1991,NL,,Week of 1991-04-13
greento01,Player of the Week,1991,NL,,Week of 1991-05-25
griffke02,Gold Glove,1991,AL,,OF
griffke02,Player of the Week,1991,AL,,Week of 1991-08-17
griffke02,Silver Slugger,1991,AL,,OF
griffke02,TSN All-Star,1991,AL,,OF
guerrpe01,Player of the Week,1991,NL,,Week of 1991-07-06
guzmajo01,TSN Comeback Player of the Year,1991,AL,,
guzmaju01,TSN Rookie Pitcher of the Year,1991,AL,,
gwynnto01,Gold Glove,1991,NL,,OF
gwynnto01,Player of the Week,1991,NL,,Week of 1991-06-08
harvebr01,Reliever of the Year Award,1991,AL,,
harvebr01,TSN Fireman of the Year,1991,AL,Y,
hendeda01,Player of the Month,1991,AL,,April
hendeda01,Player of the Week,1991,AL,,Week of 1991-04-20
henderi01,Player of the Week,1991,AL,Y,Week of 1991-09-28
hrbekke01,Lou Gehrig Memorial Award,1991,ML,,
johnsho01,Player of the Month,1991,NL,,September
johnsho01,Silver Slugger,1991,NL,,3B
josefe01,Player of the Month,1991,NL,,April
josefe01,Player of the Week,1991,NL,,Week of 1991-04-27
joynewa01,Player of the Week,1991,AL,,Week of 1991-05-18
justida01,Player of the Month,1991,NL,,May
knoblch01,Rookie of the Year,1991,AL,,
knoblch01,TSN Rookie Player of the Year,1991,AL,,
kruegbi01,Pitcher of the Month,1991,AL,,July
krukjo01,Player of the Week,1991,NL,,Week of 1991-09-21
langsma01,Gold Glove,1991,AL,,P
larkiba01,Player of the Month,1991,NL,,June
larkiba01,Player of the Week,1991,NL,,Week of 1991-06-29
larkiba01,Silver Slugger,1991,NL,,SS
larkiba01,TSN All-Star,1991,NL,,SS
maddugr01,Gold Glove,1991,NL,,P
maddugr01,Player of the Week,1991,NL,Y,Week of 1991-10-05
martica02,Player of the Week,1991,AL,,Week of 1991-07-27
martide01,Pitcher of the Month,1991,NL,,July
martide01,Player of the Week,1991,NL,,Week of 1991-07-27
martide01,Player of the Week,1991,NL,,Week of 1991-06-15
martied01,Player of the Week,1991,AL,,Week of 1991-07-13
mattido01,Gold Glove,1991,AL,,1B
mcgrifr01,Player of the Week,1991,NL,,Week of 1991-05-04
millira01,Player of the Week,1991,AL,,Week of 1991-06-29
morgami01,Player of the Week,1991,NL,,Week of 1991-06-22
morriha02,Player of the Week,1991,NL,,Week of 1991-05-11
morrija02,Babe Ruth Award,1991,AL,,P
morrija02,Pitcher of the Month,1991,AL,,June
morrija02,World Series MVP,1991,ML,,
nabhoch01,Pitcher of the Month,1991,NL,,September
osunaal01,TSN Rookie Pitcher of the Year,1991,NL,,
pagnoto01,Gold Glove,1991,NL,,C
penato01,Gold Glove,1991,AL,,C
pendlte01,Most Valuable Player,1991,NL,,
pendlte01,Player of the Week,1991,NL,,Week of 1991-05-18
pendlte01,TSN All-Star,1991,NL,,3B
pendlte01,TSN Comeback Player of the Year,1991,NL,,
phillto02,Player of the Week,1991,AL,,Week of 1991-05-25
puckeki01,ALCS MVP,1991,AL,,
puckeki01,Gold Glove,1991,AL,,OF
quintca01,Player of the Week,1991,AL,Y,Week of 1991-06-15
reedjo01,Player of the Week,1991,AL,,Week of 1991-09-21
reynoha01,Player of the Week,1991,AL,,Week of 1991-05-11
reynoha01,Roberto Clemente Award,1991,ML,,
rijojo01,TSN All-Star,1991,NL,,RHP
ripkeca01,All-Star Game MVP,1991,ML,,
ripkeca01,Gold Glove,1991,AL,,SS
ripkeca01,Most Valuable Player,1991,AL,,
ripkeca01,Player of the Month,1991,AL,,September
ripkeca01,Player of the Week,1991,AL,Y,Week of 1991-09-28
ripkeca01,Silver Slugger,1991,AL,,SS
ripkeca01,TSN All-Star,1991,AL,,SS
ripkeca01,TSN Major League Player of the Year,1991,ML,,
ripkeca01,TSN Player of the Year,1991,AL,,
ryanno01,Player of the Week,1991,AL,,Week of 1991-05-04
saberbr01,Player of the Week,1991,AL,Y,Week of 1991-08-31
sandbry01,Gold Glove,1991,NL,,2B
sandbry01,Silver Slugger,1991,NL,,2B
sandbry01,TSN All-Star,1991,NL,,2B
santibe01,Silver Slugger,1991,NL,,C
santibe01,TSN All-Star,1991,NL,,C
sierrru01,Player of the Month,1991,AL,,May
sierrru01,Player of the Week,1991,AL,,Week of 1991-09-07
smithle02,Pitcher of the Month,1991,NL,,April
smithle02,Player of the Week,1991,NL,,Week of 1991-09-28
smithle02,Reliever of the Year Award,1991,NL,,
smithle02,TSN Fireman of the Year,1991,NL,,
smithoz01,Gold Glove,1991,NL,,SS
strawda01,Player of the Week,1991,NL,,Week of 1991-08-24
tapanke01,Pitcher of the Month,1991,AL,,August
tartada01,Player of the Week,1991,AL,,Week of 1991-07-06
tartada01,Player of the Week,1991,AL,Y,Week of 1991-06-15
terrewa01,Player of the Week,1991,AL,,Week of 1991-08-24
tettlmi01,Silver Slugger,1991,AL,,C
tettlmi01,TSN All-Star,1991,AL,,C
thomafr04,Player of the Month,1991,AL,,August
thomafr04,Player of the Week,1991,AL,,Week of 1991-04-27
thomafr04,Player of the Week,1991,AL,,Week of 1991-08-03
thomafr04,Silver Slugger,1991,AL,,DH
tomlira01,Player of the Week,1991,NL,,Week of 1991-07-20
vanslan01,Gold Glove,1991,NL,,OF
venturo01,Gold Glove,1991,AL,,3B
venturo01,Player of the Month,1991,AL,,July
venturo01,Player of the Week,1991,AL,,Week of 1991-07-20
wegmabi01,Hutch Award,1991,ML,,
whitede03,Gold Glove,1991,AL,,OF
willima04,Gold Glove,1991,NL,,3B
willimi02,Pitcher of the Month,1991,NL,,August
willimi02,Player of the Week,1991,NL,,Week of 1991-08-10
winfida01,Player of the Week,1991,AL,,Week of 1991-06-01
winfida01,Player of the Week,1991,AL,,Week of 1991-04-13
winfida01,Player of the Week,1991,AL,Y,Week of 1991-10-05
alomaro01,ALCS MVP,1992,AL,,
alomaro01,Gold Glove,1992,AL,,2B
alomaro01,Player of the Month,1992,AL,,April
alomaro01,Player of the Week,1992,AL,,Week of 1992-04-25
alomaro01,Silver Slugger,1992,AL,,2B
alomaro01,TSN All-Star,1992,AL,,2B
appieke01,Pitcher of the Month,1992,AL,,July
belleal01,Player of the Week,1992,AL,,Week of 1992-05-30
bellge02,Player of the Week,1992,AL,,Week of 1992-08-08
bellge02,Player of the Week,1992,AL,,Week of 1992-07-04
blausje01,Player of the Week,1992,NL,,Week of 1992-09-12
boggswa01,Player of the Week,1992,AL,,Week of 1992-05-23
bondsba01,Gold Glove,1992,NL,,OF
bondsba01,MLB Players Choice Outstanding Player,1992,NL,,
bondsba01,Most Valuable Player,1992,NL,,
bondsba01,Player of the Month,1992,NL,,September
bondsba01,Player of the Month,1992,NL,,April
bondsba01,Player of the Week,1992,NL,,Week of 1992-09-05
bondsba01,Silver Slugger,1992,NL,,OF
bondsba01,TSN All-Star,1992,NL,,OF
bordepa01,World Series MVP,1992,ML,,
brettge01,Player of the Week,1992,AL,,Week of 1992-10-03
bulliji01,Player of the Week,1992,NL,,Week of 1992-06-13
butlebr01,Player of the Month,1992,NL,,July
butlebr01,Player of the Week,1992,NL,,Week of 1992-07-25
caminke01,Player of the Week,1992,NL,,Week of 1992-06-27
candito01,Player of the Week,1992,NL,,Week of 1992-04-18
cansejo01,Player of the Week,1992,AL,,Week of 1992-04-18
cartejo01,Player of the Week,1992,AL,,Week of 1992-06-13
cartejo01,Player of the Week,1992,AL,,Week of 1992-08-15
cartejo01,Silver Slugger,1992,AL,,OF
cartejo01,TSN All-Star,1992,AL,,OF
clemero02,Pitcher of the Month,1992,AL,,August
clemero02,Pitcher of the Month,1992,AL,,May
coneda01,Player of the Week,1992,NL,Y,Week of 1992-05-02
daultda01,Silver Slugger,1992,NL,,C
daultda01,TSN All-Star,1992,NL,,C
deerro01,Player of the Week,1992,AL,,Week of 1992-09-26
devermi01,Player of the Week,1992,AL,Y,Week of 1992-06-20
devermi01,TSN All-Star,1992,AL,,OF
eckerde01,Cy Young Award,1992,AL,,
eckerde01,MLB Players Choice Outstanding Player,1992,AL,,
eckerde01,Most Valuable Player,1992,AL,,
eckerde01,Reliever of the Year Award,1992,AL,,
eckerde01,TSN Fireman of the Year,1992,AL,,
eckerde01,TSN Pitcher of the Year,1992,AL,,
eldreca01,Pitcher of the Month,1992,AL,,September
eldreca01,TSN Rookie Pitcher of the Year,1992,AL,,
feldemi01,Player of the Week,1992,NL,,Week of 1992-05-30
felixju01,Player of the Week,1992,AL,,Week of 1992-05-02
finlest01,Player of the Week,1992,NL,,Week of 1992-10-03
flemida01,TSN All-Star,1992,AL,,LHP
frymatr01,Silver Slugger,1992,AL,,SS
frymatr01,TSN All-Star,1992,AL,,SS
glavito02,Pitcher of the Month,1992,NL,,July
glavito02,Player of the Week,1992,NL,Y,Week of 1992-05-02
glavito02,TSN All-Star,1992,NL,,LHP
gonzaju03,Silver Slugger,1992,AL,,OF
goodedw01,Silver Slugger,1992,NL,,P
gracema01,Gold Glove,1992,NL,,1B
griffke02,All-Star Game MVP,1992,ML,,
griffke02,Gold Glove,1992,AL,,OF
grosske01,Player of the Week,1992,NL,,Week of 1992-08-22
gubicma01,Player of the Week,1992,AL,,Week of 1992-05-16
hallme01,Player of the Week,1992,AL,Y,Week of 1992-06-20
harpebr01,Player of the Week,1992,AL,,Week of 1992-06-27
hollida01,Player of the Week,1992,NL,,Week of 1992-07-18
jeffegr01,Player of the Week,1992,AL,,Week of 1992-08-01
jonesdo01,TSN Fireman of the Year,1992,NL,Y,
josefe01,Player of the Month,1992,NL,,May
josefe01,Player of the Week,1992,NL,,Week of 1992-05-16
karroer01,Player of the Week,1992,NL,,Week of 1992-08-01
karroer01,Rookie of the Year,1992,NL,,
karroer01,TSN Rookie Player of the Year,1992,NL,,
kruegbi01,Pitcher of the Month,1992,AL,,April
langsma01,Gold Glove,1992,AL,,P
lansfca01,Hutch Award,1992,ML,,
lansfca01,Player of the Week,1992,AL,,Week of 1992-07-18
larkiba01,Silver Slugger,1992,NL,,SS
larkiba01,TSN All-Star,1992,NL,,SS
lindjo01,Gold Glove,1992,NL,,2B
listapa01,Rookie of the Year,1992,AL,,
listapa01,TSN Rookie Player of the Year,1992,AL,,
maddugr01,Cy Young Award,1992,NL,,
maddugr01,Gold Glove,1992,NL,,P
maddugr01,TSN All-Star,1992,NL,,RHP
maddugr01,TSN Pitcher of the Year,1992,NL,,
martica02,Player of the Week,1992,AL,,Week of 1992-09-05
martide01,Pitcher of the Month,1992,NL,,August
martied01,Player of the Month,1992,AL,,July
martied01,Player of the Month,1992,AL,,August
martied01,Player of the Week,1992,AL,,Week of 1992-08-22
martied01,Silver Slugger,1992,AL,,3B
martied01,TSN All-Star,1992,AL,,3B
mattido01,Gold Glove,1992,AL,,1B
mcdowja01,TSN All-Star,1992,AL,,RHP
mcgrifr01,Player of the Week,1992,NL,,Week of 1992-04-11
mcgrifr01,Player of the Week,1992,NL,,Week of 1992-07-04
mcgrifr01,Silver Slugger,1992,NL,,1B
mcgrifr01,TSN All-Star,1992,NL,,1B
mcgwima01,Player of the Week,1992,AL,,Week of 1992-04-11
mcgwima01,Silver Slugger,1992,AL,,1B
mcgwima01,TSN All-Star,1992,AL,,1B
molitpa01,Player of the Week,1992,AL,,Week of 1992-08-29
montgje01,Player of the Week,1992,AL,Y,Week of 1992-06-06
morgami01,Pitcher of the Month,1992,NL,,May
olivejo01,Player of the Week,1992,NL,,Week of 1992-08-15
pagnoto01,Gold Glove,1992,NL,,C
palmera01,Player of the Week,1992,AL,,Week of 1992-07-11
penaal01,Player of the Week,1992,NL,,Week of 1992-07-11
pendlte01,Gold Glove,1992,NL,,3B
pendlte01,Player of the Week,1992,NL,,Week of 1992-08-08
pendlte01,Player of the Week,1992,NL,,Week of 1992-04-25
puckeki01,Gold Glove,1992,AL,,OF
puckeki01,Player of the Month,1992,AL,,May
puckeki01,Player of the Month,1992,AL,,June
puckeki01,Player of the Week,1992,AL,Y,Week of 1992-06-06
puckeki01,Silver Slugger,1992,AL,,OF
puckeki01,TSN All-Star,1992,AL,,OF
rijojo01,Pitcher of the Month,1992,NL,,September
ripkeca01,Gold Glove,1992,AL,,SS
ripkeca01,Lou Gehrig Memorial Award,1992,ML,,
ripkeca01,Player of the Week,1992,AL,,Week of 1992-09-19
ripkeca01,Roberto Clemente Award,1992,ML,,
roberbi01,Player of the Week,1992,NL,,Week of 1992-09-26
rodriiv01,Gold Glove,1992,AL,,C
sandbry01,Player of the Week,1992,NL,,Week of 1992-09-19
sandbry01,Silver Slugger,1992,NL,,2B
sandbry01,TSN All-Star,1992,NL,,2B
sheffga01,Player of the Month,1992,NL,,August
sheffga01,Player of the Week,1992,NL,,Week of 1992-05-23
sheffga01,Silver Slugger,1992,NL,,3B
sheffga01,TSN All-Star,1992,NL,,3B
sheffga01,TSN Comeback Player of the Year,1992,NL,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
smilejo01,Pitcher of the Month,1992,AL,,June
smithle02,Player of the Week,1992,NL,,Week of 1992-08-29
smithle02,Reliever of the Year Award,1992,NL,,
smithle02,TSN Fireman of the Year,1992,NL,Y,
smithoz01,Gold Glove,1992,NL,,SS
smoltjo01,NLCS MVP,1992,NL,,
snydeco02,Player of the Month,1992,NL,,June
snydeco02,Player of the Week,1992,NL,,Week of 1992-06-06
sutclri01,TSN Comeback Player of the Year,1992,AL,,
swiftbi02,Pitcher of the Month,1992,NL,,April
tettlmi01,Silver Slugger,1992,AL,,C
tettlmi01,TSN All-Star,1992,AL,,C
thomafr04,Player of the Month,1992,AL,,September
thomafr04,Player of the Week,1992,AL,,Week of 1992-07-25
thomafr04,Player of the Week,1992,AL,,Week of 1992-05-09
tomlira01,Pitcher of the Month,1992,NL,,June
vanslan01,Gold Glove,1992,NL,,OF
vanslan01,Player of the Week,1992,NL,,Week of 1992-05-09
vanslan01,Silver Slugger,1992,NL,,OF
vanslan01,TSN All-Star,1992,NL,,OF
venturo01,Gold Glove,1992,AL,,3B
wakefti01,TSN Rookie Pitcher of the Year,1992,NL,,
walkela01,Gold Glove,1992,NL,,OF
walkela01,Silver Slugger,1992,NL,,OF
walkela01,TSN All-Star,1992,NL,,OF
wettejo01,Player of the Week,1992,NL,,Week of 1992-06-20
whitede03,Gold Glove,1992,AL,,OF
winfida01,Babe Ruth Award,1992,AL,,OF
winfida01,Branch Rickey Award,1992,ML,,
winfida01,Outstanding DH Award,1992,AL,,
winfida01,Silver Slugger,1992,AL,,DH
yountro01,Player of the Week,1992,AL,,Week of 1992-09-12
abbotji01,Player of the Week,1993,AL,,Week of 1993-09-04
aguilri01,Pitcher of the Month,1993,AL,,June
alomaro01,Gold Glove,1993,AL,,2B
aloumo01,Player of the Week,1993,NL,,Week of 1993-07-10
alvarwi01,Pitcher of the Month,1993,AL,,September
appieke01,Player of the Week,1993,AL,,Week of 1993-09-18
